investor_name,score,distance,investments,neighbors
David Bonderman,0.18145858254507358,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f77d0>
Deciens Capital,0.134682683016375,1,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7840>
Define Ventures,0.1745331295903949,1,23,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f78b0>
Dekrypt Capital,0.18908064907262956,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7920>
Dentsu Ventures,0.2581252654419329,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7990>
DigiTx Partners,0.10713763026211842,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7a00>
Draper Richards,0.38917260287614774,1,68,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7a70>
Draper Triangle,0.09404224295702061,1,68,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7ae0>
Dream Incubator,0.12688588864232625,1,85,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7b50>
EchoVC Partners,0.1501371908497022,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7bc0>
Edison Partners,0.15783330074714164,1,229,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7c30>
Edovate Capital,0.0905297446803167,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7ca0>
Eduardo Ronzano,0.10382266832848869,1,60,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7d10>
Eduardo Saverin,0.18195930820306666,1,29,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7d80>
Eileen Burbidge,0.3778209967314992,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7df0>
Eileses Capital,0.20959815628500145,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7e60>
Embark Ventures,0.12165451140172497,1,27,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7ed0>
Endiya Partners,0.15246832104073296,1,39,<generator object Runner.run.<locals>.<genexpr> at 0x11e0f7f40>
Evergy Ventures,0.1095434066070973,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e110040>
Evolve Ventures,0.19019233603924604,1,21,<generator object Runner.run.<locals>.<genexpr> at 0x11e1100b0>
Excell Partners,0.1333639178741814,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e110120>
FinTLV Ventures,0.16569309604560015,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e110190>
Finovam Gestion,0.02904708859352421,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e110200>
First Step Fund,0.2190329934149731,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e110270>
Flight Ventures,0.23732621175213572,1,66,<generator object Runner.run.<locals>.<genexpr> at 0x11e1102e0>
Florian Leibert,0.45896926502941116,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e110350>
Florida Funders,0.06889458623306746,1,82,<generator object Runner.run.<locals>.<genexpr> at 0x11e1103c0>
Flyfot Ventures,0.03932695074363526,2,21,<generator object Runner.run.<locals>.<genexpr> at 0x11e110430>
Flyover Capital,0.08699042043462424,1,38,<generator object Runner.run.<locals>.<genexpr> at 0x11e1104a0>
Follow[the]Seed,0.10855177648592484,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e110510>
Foresight Group,0.032729004670172694,2,142,<generator object Runner.run.<locals>.<genexpr> at 0x11e110580>
Formic Ventures,0.13378344226413155,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e1105f0>
Fortino Capital,0.0456466246164263,2,30,<generator object Runner.run.<locals>.<genexpr> at 0x11e110660>
Fortune Capital,0.047304405655760495,2,37,<generator object Runner.run.<locals>.<genexpr> at 0x11e1106d0>
Forté Ventures,0.1386206795908732,1,38,<generator object Runner.run.<locals>.<genexpr> at 0x11e110740>
Founders' Co-op,0.258728132375656,1,145,<generator object Runner.run.<locals>.<genexpr> at 0x11e1107b0>
Frederic Halley,0.0658168263180853,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e110820>
Frontier Growth,0.11728240758776029,1,45,<generator object Runner.run.<locals>.<genexpr> at 0x11e110890>
Fulgur Ventures,0.11583933615435786,1,29,<generator object Runner.run.<locals>.<genexpr> at 0x11e110900>
Fumiaki Koizumi,0.02678315763769856,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e110970>
Funcity Capital,0.10685994953360711,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e1109e0>
Future Ventures,0.21048264853295012,1,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e110a50>
GO Capital Fund,0.06462377681423029,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e110ac0>
Galaxy Internet,0.08120530812877319,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11e110b30>
Ganesh Krishnan,0.09279615671922944,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e110ba0>
Gaorong Capital,0.08882336003162201,1,215,<generator object Runner.run.<locals>.<genexpr> at 0x11e110c10>
Garuda Ventures,0.2343632889971573,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e110c80>
Gary Vaynerchuk,0.30637781582859125,1,66,<generator object Runner.run.<locals>.<genexpr> at 0x11e110cf0>
Gefinor Capital,0.20192280160656897,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11e110d60>
Geon Investment,0.03648111929692609,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e110dd0>
German Ventures,0.20339987899287396,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e110e40>
Giant Leap Fund,0.10414641091688305,1,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e110eb0>
Gigi Levy Weiss,0.17068527930141286,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11e110f20>
GlaxoSmithKline,0.2222573587695919,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e110f90>
GlenRock Israel,0.21618635419479856,1,27,<generator object Runner.run.<locals>.<genexpr> at 0x11e111000>
Global Ventures,0.06472644036691372,1,47,<generator object Runner.run.<locals>.<genexpr> at 0x11e111070>
Gordon Crawford,0.24865454912100765,1,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e1110e0>
Graham Holdings,0.1546606334535245,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e111150>
Grant Van Cleve,0.12640368641810035,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e1111c0>
Griffin Johnson,0.15428149249763728,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e111230>
Guillermo Rauch,0.26329714239102536,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e1112a0>
Hadean Ventures,0.04438520540170025,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e111310>
Haibang Capital,0.029290497504127017,2,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e111380>
Haitong Capital,0.051929217975800135,1,49,<generator object Runner.run.<locals>.<genexpr> at 0x11e1113f0>
Hallett Capital,0.1243015151579085,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e111460>
Harry Stebbings,0.17753268962688387,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e1114d0>
HashKey Capital,0.05701387044114825,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e111540>
Henkel Ventures,0.06957475605889268,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e1115b0>
Herald Ventures,0.17773899817221736,1,23,<generator object Runner.run.<locals>.<genexpr> at 0x11e111620>
Heritas Capital,0.05547000724683242,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e111690>
Heroic Ventures,0.33816978623141386,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11e111700>
Heron Rock Fund,0.11790797805517246,1,49,<generator object Runner.run.<locals>.<genexpr> at 0x11e111770>
Hevella Capital,0.06122207176508308,2,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e1117e0>
Holland Capital,0.12992409668649482,1,47,<generator object Runner.run.<locals>.<genexpr> at 0x11e111850>
Hongdao Capital,0.05138111973872165,2,48,<generator object Runner.run.<locals>.<genexpr> at 0x11e1118c0>
Hongfan Capital,0.021205735444209207,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e111930>
Hotspur Capital,0.024132317874077228,2,62,<generator object Runner.run.<locals>.<genexpr> at 0x11e1119a0>
Huashan Capital,0.05241493480103559,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e111a10>
IDATEN Ventures,0.05232956985684035,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e111a80>
IDO Investments,0.20504756925712392,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e111af0>
Ideas & Capital,0.17849134985959608,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e111b60>
"Igah, Ventures.",0.1362960027665873,1,53,<generator object Runner.run.<locals>.<genexpr> at 0x11e111bd0>
InCube Ventures,0.2267869377923292,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e111c40>
Indogen Capital,0.06020787866188522,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e111cb0>
Infuse Ventures,0.0565800318616961,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e111d20>
Initial Capital,0.17738145456265939,1,91,<generator object Runner.run.<locals>.<genexpr> at 0x11e111d90>
Innohub Capital,0.10255563749956585,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e111e00>
Innovation Fund,0.03045122653614938,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e111e70>
Innovation Nest,0.15674667714753,1,67,<generator object Runner.run.<locals>.<genexpr> at 0x11e111ee0>
Insight Capital,0.04416330015863041,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e111f50>
Intact Ventures,0.14465116390627825,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e111fc0>
Intudo Ventures,0.08337137465228893,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e112030>
Invest Michigan,0.1036762736451753,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e1120a0>
Invest Nebraska,0.09298936502974864,1,114,<generator object Runner.run.<locals>.<genexpr> at 0x11e112110>
IvyCap Ventures,0.1925456391425026,1,49,<generator object Runner.run.<locals>.<genexpr> at 0x11e112180>
"JDS Sports, LLC",0.10753085092726032,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e1121f0>
Jaguar Ventures,0.11483297173091642,1,32,<generator object Runner.run.<locals>.<genexpr> at 0x11e112260>
January Capital,0.07091045881619013,2,38,<generator object Runner.run.<locals>.<genexpr> at 0x11e1122d0>
Jevon MacDonald,0.24565833649589167,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e112340>
Jianxin Capital,0.042900141803317686,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e1123b0>
Jonathan Downey,0.21794650364158683,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e112420>
Jonathan Golden,0.34687638946015137,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e112490>
Jonathan Milner,0.07604549444443205,1,34,<generator object Runner.run.<locals>.<genexpr> at 0x11e112500>
Jungle Ventures,0.1341822654992996,1,95,<generator object Runner.run.<locals>.<genexpr> at 0x11e112570>
Kairos Ventures,0.07240903708984837,1,53,<generator object Runner.run.<locals>.<genexpr> at 0x11e1125e0>
Kalaari Capital,0.3051901623162952,1,193,<generator object Runner.run.<locals>.<genexpr> at 0x11e112650>
Karlani Capital,0.13209723821782052,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e1126c0>
Karlin Ventures,0.19277330487049746,1,51,<generator object Runner.run.<locals>.<genexpr> at 0x11e112730>
Kayyak Ventures,0.10829721531372358,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e1127a0>
Kennet Partners,0.21190732933258893,1,91,<generator object Runner.run.<locals>.<genexpr> at 0x11e112810>
Kerala Ventures,0.3271865833049844,1,21,<generator object Runner.run.<locals>.<genexpr> at 0x11e112880>
Keshif Ventures,0.14057467746183422,1,28,<generator object Runner.run.<locals>.<genexpr> at 0x11e1128f0>
Kevin Henrikson,0.215797274789888,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e112960>
Kindred Capital,0.13889808137912302,1,58,<generator object Runner.run.<locals>.<genexpr> at 0x11e1129d0>
Kingdon Capital,0.2690271140724077,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e112a40>
Knudsen Capital,0.20829573951802302,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e112ab0>
Konvoy Ventures,0.11287080890200332,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e112b20>
LSP BioVentures,0.05465496263853326,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e112b90>
Lamp Post Group,0.2988694702185472,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e112c00>
Larsen Ventures,0.09297939547698962,2,21,<generator object Runner.run.<locals>.<genexpr> at 0x11e112c70>
Lateral Capital,0.1013715523757371,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e112ce0>
Leading Capital,0.032758255421402885,2,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e112d50>
Leena Niemistö,0.0745815635597528,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e112dc0>
Legal & General,0.09724774804697761,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e112e30>
Lenny Rachitsky,0.2137797236708289,1,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e112ea0>
Leopard Capital,0.10707136332671706,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e112f10>
Leslie Ventures,0.34706211146945815,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e112f80>
Linseed Capital,0.08388570735056645,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e112ff0>
Longbow Capital,0.12006133936746478,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e113060>
Longzhu Capital,0.05625008601277467,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e1130d0>
Ludlow Ventures,0.268904205206331,1,143,<generator object Runner.run.<locals>.<genexpr> at 0x11e113140>
Lukasz Gadowski,0.11983497680854263,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e1131b0>
Lumira Ventures,0.0818576539687793,1,78,<generator object Runner.run.<locals>.<genexpr> at 0x11e113220>
Maayan Ventures,0.07031930589544268,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e113290>
Maninder Gulati,0.16983556826767718,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e113300>
Marc Andreessen,0.5586872378690054,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11e113370>
Marcos Galperin,0.09953382780666838,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e1133e0>
Martin Ventures,0.2157754289994886,1,34,<generator object Runner.run.<locals>.<genexpr> at 0x11e113450>
Martlet Capital,0.04431664558795304,2,37,<generator object Runner.run.<locals>.<genexpr> at 0x11e1134c0>
Mathilde Collin,0.2717885059375224,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e113530>
Matias Ventures,0.0839020131129764,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e1135a0>
Matt Mickiewicz,0.29376712580599756,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e113610>
Matthew Luckett,0.13115172324818183,1,23,<generator object Runner.run.<locals>.<genexpr> at 0x11e113680>
Medici Ventures,0.08240578028953312,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e1136f0>
Megala Ventures,0.04843766113622206,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e113760>
Meltem Demirors,0.18057582515209367,1,29,<generator object Runner.run.<locals>.<genexpr> at 0x11e1137d0>
Merifin Capital,0.07603889529013885,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e113840>
Michael Benabou,0.14551140005800478,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e1138b0>
Michael Lazerow,0.3249099873597364,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11e113920>
Michael Vaughan,0.1427655611008061,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e113990>
Micron Ventures,0.19338776677829742,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e113a00>
Mike Greenfield,0.31933841915701383,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e113a70>
Miroma Ventures,0.21004314114464037,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e113ae0>
MizMaa Ventures,0.1459236790958374,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11e113b50>
Moment Ventures,0.23904675276990622,1,38,<generator object Runner.run.<locals>.<genexpr> at 0x11e113bc0>
Moneta Ventures,0.18837686696521233,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11e113c30>
Monkfish Equity,0.15719520968549425,1,51,<generator object Runner.run.<locals>.<genexpr> at 0x11e113ca0>
Morado Ventures,0.26675668709562833,1,213,<generator object Runner.run.<locals>.<genexpr> at 0x11e113d10>
Mosaik Partners,0.11346030594109405,1,35,<generator object Runner.run.<locals>.<genexpr> at 0x11e113d80>
Mosley Ventures,0.21948844423281785,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e113df0>
Motive Partners,0.10209528048560476,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e113e60>
Moxxie Ventures,0.19232622851188505,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e113ed0>
NEC Corporation,0.3467094274007871,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e113f40>
Nanshan Capital,0.04936532129657223,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0040>
Nasdaq Ventures,0.12913801156817098,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b00b0>
Nautic Partners,0.26815553344696996,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0120>
Navitas Capital,0.2717250977519797,1,49,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0190>
Neil Blumenthal,0.2838579879897051,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0200>
NetEase Capital,0.327685013972928,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0270>
New York Angels,0.12311498034969084,1,168,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b02e0>
NextGen Capital,0.14719268371516797,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0350>
Norrlandsfonden,0.04269795775086734,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b03c0>
Nortel Networks,0.4524498221926052,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0430>
Novitas Capital,0.1440913177925778,1,41,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b04a0>
ODYSSEE VENTURE,0.051897988824651846,2,40,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0510>
Olivier Mathiot,0.05395553404715157,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0580>
Optima Ventures,0.021738661606951006,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b05f0>
Origin Ventures,0.1691947559681759,1,93,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0660>
Origins Capital,0.03679781883279044,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b06d0>
Osprey Ventures,0.37408377240592033,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0740>
"PC Squared, LLC",0.09366079252356757,1,32,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b07b0>
Packy McCormick,0.12155789727411875,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0820>
Pan-Lin Capital,0.045532593389058865,2,28,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0890>
Parade Ventures,0.23604032382801773,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0900>
Pasadena Angels,0.10687055706909505,1,47,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0970>
Patamar Capital,0.05763887528376982,2,28,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b09e0>
People Ventures,0.03289973009115401,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0a50>
Persol Holdings,0.035873988250663666,2,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0ac0>
Phase4 Ventures,0.17878697730615262,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0b30>
Philippe Suchet,0.28691508008099087,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0ba0>
Physic Ventures,0.17519411739189278,1,28,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0c10>
Pleiade Venture,0.03430951058759619,2,30,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0c80>
Point B Capital,0.09028742832843564,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0cf0>
Presto Ventures,0.059913422706158515,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0d60>
Primera Capital,0.3289508242639039,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0dd0>
Promus Ventures,0.2649540121282576,1,124,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0e40>
Prostor Capital,0.07595446216352199,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0eb0>
PureTech Health,0.21492389759425803,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0f20>
QIC BioVentures,0.062097288013586646,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b0f90>
Quester Capital,0.0714139528073878,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1000>
Rajaram Rajaram,0.20686767751070123,1,110,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1070>
Rakuten Capital,0.13375766981066506,1,42,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b10e0>
Ramakant Sharma,0.08624231030276049,1,56,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1150>
Raptor Ventures,0.25822641218610654,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b11c0>
Real Tech Japan,0.02746096715905251,2,68,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1230>
Red Bear Angels,0.11703748318496071,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b12a0>
Red Dog Capital,0.27493640595020036,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1310>
Redesign Health,0.19308844590556795,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1380>
Richard Branson,0.22637014546463902,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b13f0>
Ripple Ventures,0.2096814365247512,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1460>
Risto Siilasmaa,0.07037367059108464,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b14d0>
Roger Ehrenberg,0.4851117911563306,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1540>
Rolf Schromgens,0.08198774323641349,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b15b0>
Romain Afflelou,0.10783238324803802,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1620>
Round13 Capital,0.08953025894299654,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1690>
Rugged Ventures,0.24105355808670256,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1700>
SBI Ven Capital,0.0642642702457611,2,39,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1770>
"SC Launch, Inc.",0.06032304626516926,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b17e0>
STIC Investment,0.07703715741060005,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1850>
Saarbruecker 21,0.08296886273989906,1,65,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b18c0>
Sahsen Ventures,0.1600668329836176,1,76,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1930>
Sandler Capital,0.31650751524252685,1,33,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b19a0>
Sanofi Ventures,0.1991139114032989,1,59,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1a10>
Sarona Ventures,0.09538499901741265,2,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1a80>
Saturn Partners,0.17290652855406405,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1af0>
SeedIL Ventures,0.07162534419108485,2,22,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1b60>
SeedStep Angels,0.033397792278325046,2,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1bd0>
Seneca Partners,0.03639996876740793,2,29,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1c40>
Serena Ventures,0.21547698105034316,1,42,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1cb0>
Seven Seven Six,0.1323762231609345,1,39,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1d20>
SevenX Ventures,0.07811164772933812,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1d90>
Shinhan Capital,0.04463106331418929,2,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1e00>
Shinkin Capital,0.026097510045618205,2,27,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1e70>
Shiva Rajaraman,0.19648346750952153,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1ee0>
Signal Ventures,0.14516193538975497,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1f50>
Sir Terry Leahy,0.06051195596299379,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b1fc0>
Skystar Capital,0.06895250580333356,2,34,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2030>
Skyview Capital,0.2346305715599467,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b20a0>
Smedvig Capital,0.1678908470560004,1,64,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2110>
Social Leverage,0.2345552339172437,1,107,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2180>
Speciale Invest,0.1659588163722968,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b21f0>
Spencer Rascoff,0.17266813373783765,1,59,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2260>
Spiral Ventures,0.05621763114172376,1,76,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b22d0>
Spring Ventures,0.40411315579644974,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2340>
Squared Circles,0.11039516137772966,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b23b0>
Sriram Krishnan,0.192976445758939,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2420>
Stadia Ventures,0.11701355619834615,1,55,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2490>
Stage 2 Capital,0.1316545674754721,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2500>
Stefan Glänzer,0.22812180258092468,1,29,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2570>
Strauss Zelnick,0.23864254067954427,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b25e0>
Stride Ventures,0.158588356848713,1,24,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2650>
Survam Partners,0.20069523652025875,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b26c0>
Switch Ventures,0.24557917325243886,1,49,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2730>
TFTR Investment,0.016443136261759802,2,29,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b27a0>
Taavet Hinrikus,0.16433200936683579,1,84,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2810>
Tahoma Ventures,0.28536160902949864,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11e0b2880>
